device,date,hour,sleep_time,active_volume,avg_packet_size,mean_rate,peak_to_mean_rate,active_time,num_servers,num_protocols,unique_dns_reqs,dns_interval,ntp_interval
70-ee-50-18-34-43,16-09-27,21,5.89604,192.023,54.81,14.23,115.949,4.54511,11,7,2,1474977421.984544,676.620932
70-ee-50-18-34-43,16-09-27,22,6.34375,191.037,55.37,14.55,145.394,4.20879,11,7,N/A,N/A,759.461446
70-ee-50-18-34-43,16-09-27,23,5.175,203.319,54.70,14.21,145.428,5.24701,9,7,2,737490601.197135,616.117365
d0-52-a8-00-67-5e,16-09-27,00,4.13095,171.697,55.26,18.07,21.7516,4.00532,9,5,2,245816900.817437,480.645501
d0-52-a8-00-67-5e,16-09-27,01,4.1087,169.335,54.68,18.26,17.746,3.95812,10,4,2,210700799.998914,599.298102
d0-52-a8-00-67-5e,16-09-27,02,4.2753,167.586,55.07,17.85,17.6281,3.91512,9,4,2,245818199.305989,599.306000
d0-52-a8-00-67-5e,16-09-27,03,4.194,167.086,54.84,18.24,17.4749,3.87273,10,4,2,210701828.243703,500.391595
d0-52-a8-00-67-5e,16-09-27,04,4.2024,164.18,54.98,18.04,17.9632,3.8329,9,4,2,245819398.988067,599.420420
d0-52-a8-00-67-5e,16-09-27,05,4.188,169.487,55.37,18.14,17.5736,3.89844,9,5,2,245819998.393120,599.423010
d0-52-a8-00-67-5e,16-09-27,06,4.08284,171.735,54.68,18.09,17.6306,4.01857,8,4,2,245820597.724278,599.338523
d0-52-a8-00-67-5e,16-09-27,07,4.0668,177.726,54.89,18.41,17.604,4.09677,8,4,2,245821197.001721,599.273152
d0-52-a8-00-67-5e,16-09-27,08,4.45021,171.832,55.41,18.26,17.5287,3.7874,8,4,2,245821796.317812,599.287927
d0-52-a8-00-67-5e,16-09-27,09,4.23742,171.837,54.27,18.23,19.7701,3.90551,9,4,2,245822395.648904,599.348848
d0-52-a8-00-67-5e,16-09-27,10,4.03529,187.284,57.13,19.92,16.2647,4.01842,9,4,2,245822994.960889,599.320194
d0-52-a8-00-67-5e,16-09-27,11,4.25455,168.688,54.63,17.93,17.5576,3.88976,9,4,2,245823594.281564,599.331782
d0-52-a8-00-67-5e,16-09-27,12,4.09684,176.491,55.35,18.65,17.675,3.99736,10,4,2,184368146.708435,429.812102
d0-52-a8-00-67-5e,16-09-27,13,4.20842,171.906,54.34,18.29,17.796,3.91099,9,4,2,210706968.010891,500.481299
d0-52-a8-00-67-5e,16-09-27,14,4.09467,177.806,55.28,18.43,17.8132,4.07258,9,4,2,245825395.288123,599.332272
d0-52-a8-00-67-5e,16-09-27,15,4.05294,186.384,56.99,19.72,19.9208,4.01842,9,4,2,245825994.682124,599.411006
d0-52-a8-00-67-5e,16-09-27,16,4.12277,191.021,59.06,20.59,24.012,3.90698,10,5,2,245826593.991569,599.311305
d0-52-a8-00-67-5e,16-09-27,17,4.15109,182.534,55.87,18.89,16.8858,4.04313,9,4,2,245827193.282720,599.296059
d0-52-a8-00-67-5e,16-09-27,18,4.37372,169.814,54.80,18.38,23.1499,3.75773,9,4,2,245827792.548254,599.267113
d0-52-a8-00-67-5e,16-09-27,19,4.188,168.554,54.88,18.13,17.8732,3.87824,9,4,2,245828391.941963,599.418755
d0-52-a8-00-67-5e,16-09-27,20,4.182,175.053,55.14,18.56,22.9303,3.93947,9,4,2,245828991.295442,599.366764
d0-52-a8-00-67-5e,16-09-27,21,4.21687,169.452,55.18,17.89,20.0893,3.95745,9,4,2,245829590.653644,599.371779
d0-52-a8-00-67-5e,16-09-27,22,4.21932,167.119,55.02,18.01,18.2188,3.85492,9,4,2,245830189.950895,599.303578
d0-52-a8-00-67-5e,16-09-27,23,4.13917,173.484,54.58,18.00,17.263,4.04839,8,4,2,245830789.208370,599.255985
e0-76-d0-33-bb-85,16-09-27,00,45.7917,876.019,166.67,13.25,189.395,4.01887,6,6,2,56726984.964556,N/A
e0-76-d0-33-bb-85,16-09-27,01,42.4737,937.49,169.90,13.87,167.734,4.41176,6,6,2,58996208.420550,N/A
e0-76-d0-33-bb-85,16-09-27,02,42.3077,996.82,160.58,14.14,164.174,4.62,7,7,2,49163626.934778,N/A
e0-76-d0-33-bb-85,16-09-27,03,45.0822,907.137,166.08,13.21,172.46,4.23529,6,6,2,58996496.320897,N/A
e0-76-d0-33-bb-85,16-09-27,04,46.9286,940.163,165.46,13.36,183.138,4.10204,6,6,2,58996640.306688,N/A
e0-76-d0-33-bb-85,16-09-27,05,46.8592,918.294,167.02,13.26,184.02,4.11765,6,7,2,56727677.158732,N/A
e0-76-d0-33-bb-85,16-09-27,06,45.4932,872.717,166.64,13.09,188.922,4.07547,6,6,2,58996928.280404,N/A
e0-76-d0-33-bb-85,16-09-27,07,44.6757,964.417,166.78,13.15,185.642,4.5625,6,6,2,56727954.115238,N/A
e0-76-d0-33-bb-85,16-09-27,08,48.3134,886.615,169.24,13.45,183.967,3.80769,6,6,2,58997216.280310,N/A
e0-76-d0-33-bb-85,16-09-27,09,45.1644,888.577,167.43,13.19,165.349,4.09615,6,6,2,58997360.238950,N/A
e0-76-d0-33-bb-85,16-09-27,10,41.4684,1042.97,175.52,17.54,139.914,3.9661,6,6,2,42141074.458939,N/A
e0-76-d0-33-bb-85,16-09-27,11,47.6912,888.321,169.10,13.69,179.997,3.79245,6,7,2,56728507.885135,N/A
e0-76-d0-33-bb-85,16-09-27,12,50.4545,906.471,167.25,13.14,187.61,3.82353,6,6,2,58997792.240063,N/A
e0-76-d0-33-bb-85,16-09-27,13,46.1304,985.34,168.05,13.69,181.962,4.34043,6,6,2,58997936.199675,N/A
e0-76-d0-33-bb-85,16-09-27,14,46.4571,880.623,163.54,13.52,186.058,3.90566,6,6,2,58998080.238883,N/A
e0-76-d0-33-bb-85,16-09-27,15,46.2083,944.918,165.71,13.11,166.535,4.34694,6,6,2,58998224.198902,N/A
e0-76-d0-33-bb-85,16-09-27,16,49.4328,928.74,165.51,13.24,185.686,3.96,6,6,2,56729200.382971,N/A
e0-76-d0-33-bb-85,16-09-27,17,48.6176,923.137,169.61,13.44,185.728,3.94118,6,7,2,58998512.197585,N/A
e0-76-d0-33-bb-85,16-09-27,18,47.4265,889.577,167.35,13.52,184.159,3.86538,6,6,2,58998656.196733,N/A
e0-76-d0-33-bb-85,16-09-27,19,46.5211,905.451,167.67,13.17,156.589,4.11765,6,6,2,58998800.157097,N/A
e0-76-d0-33-bb-85,16-09-27,20,44.5135,898.058,164.11,13.30,183.401,4.21154,6,6,2,56729754.189294,N/A
e0-76-d0-33-bb-85,16-09-27,21,44.8333,907.98,166.33,13.48,150.631,4.17647,6,6,2,58999088.155729,N/A
e0-76-d0-33-bb-85,16-09-27,22,48.1739,905.294,168.86,13.11,188.013,4,6,6,2,58999232.155292,N/A
e0-76-d0-33-bb-85,16-09-27,23,45.0822,876.815,165.80,13.52,184.776,4,6,7,2,58999376.198401,N/A
ec-1a-59-79-f4-89,16-09-27,00,13.7183,439.393,86.62,13.84,20.5201,5.67857,6,5,2,368725266.572019,N/A
ec-1a-59-79-f4-89,16-09-27,01,14.2644,446.691,85.74,13.87,19.2228,5.61818,6,5,2,368726210.230946,N/A
ec-1a-59-79-f4-89,16-09-27,02,14.11,503.423,85.81,13.85,19.26,6.37113,6,5,2,368727153.892926,N/A
ec-1a-59-79-f4-89,16-09-27,03,15.0612,610.9,86.30,14.02,19.0231,7.2375,6,5,2,368728097.564839,N/A
ec-1a-59-79-f4-89,16-09-27,04,13.3761,477.465,87.18,13.53,24.8365,6.44554,6,5,2,368729041.229757,N/A
ec-1a-59-79-f4-89,16-09-27,05,12.6079,427.833,86.75,13.82,19.31,5.94737,6,5,2,368729984.880283,N/A
ec-1a-59-79-f4-89,16-09-27,06,12.359,443.036,85.66,13.88,18.43,6.24324,6,5,2,737460913.422176,N/A
ec-1a-59-79-f4-89,16-09-27,07,13.2523,439.286,86.44,13.92,19.1752,5.8125,6,5,2,368731400.369640,N/A
ec-1a-59-79-f4-89,16-09-27,08,14.655,503.333,86.27,13.89,19.2163,6.15625,6,5,2,368732344.021656,N/A
ec-1a-59-79-f4-89,16-09-27,09,14.76,571.954,86.34,14.03,18.2296,6.86207,6,5,2,368733287.682353,N/A
ec-1a-59-79-f4-89,16-09-27,10,13.4725,440,86.01,14.04,23.9397,5.73451,6,5,2,368734231.343220,N/A
ec-1a-59-79-f4-89,16-09-27,11,13.3472,447.704,87.09,13.90,19.2038,5.91667,6,5,2,368735175.003393,N/A
ec-1a-59-79-f4-89,16-09-27,12,13.4793,433.391,86.03,13.96,19.1118,5.63478,6,5,2,368736118.666322,N/A
ec-1a-59-79-f4-89,16-09-27,13,13.5561,449.527,86.27,13.99,19.0792,5.80909,6,5,2,368737062.343396,N/A
ec-1a-59-79-f4-89,16-09-27,14,15.4,572.471,86.47,13.65,26.3928,6.84706,6,5,2,368738006.014158,N/A
ec-1a-59-79-f4-89,16-09-27,15,13.6528,515.258,86.57,13.92,19.1702,6.64948,6,5,2,368738949.672683,N/A
ec-1a-59-79-f4-89,16-09-27,16,12.3377,433.895,86.27,13.99,20.3191,6.05263,6,5,2,368739893.324883,N/A
ec-1a-59-79-f4-89,16-09-27,17,11.9622,427.835,85.84,13.85,19.2722,6.18261,6,5,2,737480730.302822,N/A
ec-1a-59-79-f4-89,16-09-27,18,13.3953,616.054,108.95,19.91,263.665,5.67857,7,6,2,184370654.151258,N/A
ec-1a-59-79-f4-89,16-09-27,19,13.3973,423.59,86.32,13.99,18.2743,5.5641,6,5,2,368742251.954280,N/A
ec-1a-59-79-f4-89,16-09-27,20,15.2953,540.533,86.21,14.00,20.0135,6.33333,6,5,2,368743195.609798,N/A
ec-1a-59-79-f4-89,16-09-27,21,13.4093,528.989,86.49,14.13,18.884,6.87097,6,5,2,368744139.259286,N/A
ec-1a-59-79-f4-89,16-09-27,22,12.8879,421.949,85.99,14.14,18.0992,5.64103,6,5,2,368745082.914017,N/A
ec-1a-59-79-f4-89,16-09-27,23,13.8451,446.109,86.88,13.85,19.4451,5.78182,6,5,2,368746026.571181,N/A
ec-1a-59-83-28-11,16-09-27,00,11.0595,1471.69,144.57,51.76,60.5464,6.02419,9,8,2,368725461.971854,N/A
ec-1a-59-83-28-11,16-09-27,01,10.4717,1491.43,146.18,53.27,58.5244,6.2126,9,8,2,737451871.793971,N/A
ec-1a-59-83-28-11,16-09-27,02,11.5224,1378.83,144.21,49.42,63.4048,5.74016,9,8,2,368726882.264867,N/A
ec-1a-59-83-28-11,16-09-27,03,11.3684,1431.09,147.14,52.62,59.2124,5.65385,9,8,2,368727830.300164,N/A
ec-1a-59-83-28-11,16-09-27,04,11.244,1445.4,147.69,52.40,59.6018,5.7907,9,8,2,368728779.845734,N/A
ec-1a-59-83-28-11,16-09-27,05,11.9375,1584.04,146.18,51.71,60.2535,6.28947,9,8,2,368729726.117598,N/A
ec-1a-59-83-28-11,16-09-27,06,10.957,1429.84,146.12,51.81,63.8057,5.90698,9,8,2,368730672.640828,N/A
ec-1a-59-83-28-11,16-09-27,07,12.0126,1474.54,145.76,51.13,61.8087,5.65854,9,8,2,368731619.168748,N/A
ec-1a-59-83-28-11,16-09-27,08,12.3913,1657.24,148.77,55.45,59.9516,5.79661,9,8,2,368732566.442351,N/A
ec-1a-59-83-28-11,16-09-27,09,10.9606,1322.87,144.88,51.68,61.6184,5.77099,9,8,2,368733512.966915,N/A
ec-1a-59-83-28-11,16-09-27,10,11.5837,1414.21,144.80,49.93,62.8218,5.80952,9,8,2,368734459.499505,N/A
ec-1a-59-83-28-11,16-09-27,11,11.642,1537.57,142.91,48.87,63.7846,6.42478,9,8,2,737469865.510300,N/A
ec-1a-59-83-28-11,16-09-27,12,10.875,1354.89,144.94,50.95,60.8359,5.70677,9,8,2,368735879.277090,N/A
ec-1a-59-83-28-11,16-09-27,13,10.9059,1370.78,146.11,52.24,60.0042,5.64444,9,8,2,368736826.556963,N/A
ec-1a-59-83-28-11,16-09-27,14,11.582,1568.53,146.21,52.26,59.6453,6.28696,9,8,2,368737773.082810,N/A
ec-1a-59-83-28-11,16-09-27,15,11.4634,1392.89,144.64,50.73,61.8238,5.65116,9,8,2,368738719.601705,N/A
ec-1a-59-83-28-11,16-09-27,16,10.6832,1470.51,148.62,53.88,60.1048,6.11719,9,8,2,368739666.125181,N/A
ec-1a-59-83-28-11,16-09-27,17,11.6327,1494.02,146.91,52.99,58.5117,5.76378,9,8,2,368740612.650250,N/A
ec-1a-59-83-28-11,16-09-27,18,11.5082,1686.15,154.31,59.31,89.3845,5.83065,10,9,2,184370779.338870,N/A
ec-1a-59-83-28-11,16-09-27,19,11.4578,1434.1,148.74,54.10,57.6019,5.59091,9,8,2,368742505.206220,N/A
ec-1a-59-83-28-11,16-09-27,20,12.0502,1477.32,143.53,48.26,67.2304,6.05128,9,8,2,368743451.633015,N/A
ec-1a-59-83-28-11,16-09-27,21,11.8117,1564.73,149.02,54.61,57.6186,5.78049,9,8,2,368744398.003448,N/A
ec-1a-59-83-28-11,16-09-27,22,11.5976,1574.77,148.45,54.58,57.0911,5.90323,9,8,2,737489742.529950,N/A
ec-1a-59-83-28-11,16-09-27,23,11.5837,1417.18,145.17,49.81,63.6392,5.808,9,8,2,368745817.787390,N/A
f4-f2-6d-93-51-f1,16-09-27,00,19.443,242.26,70.05,8.70,85.1699,3.70866,9,8,2,491633742.520280,N/A
f4-f2-6d-93-51-f1,16-09-27,01,20.1429,264.877,71.25,9.08,92.4041,3.7623,9,8,2,368726357.150912,N/A
f4-f2-6d-93-51-f1,16-09-27,02,19.8774,242.323,70.07,8.70,83.5766,3.6378,10,8,2,491636143.136454,N/A
f4-f2-6d-93-51-f1,16-09-27,03,19.443,261.031,72.50,9.37,76.1369,3.70866,11,9,2,368728157.615055,N/A
f4-f2-6d-93-51-f1,16-09-27,04,18.6768,248.637,69.98,8.69,84.0468,3.94355,9,8,2,491638743.763531,N/A
f4-f2-6d-93-51-f1,16-09-27,05,19.7308,238.132,70.26,8.69,74.0499,3.60465,10,8,2,491639744.044049,N/A
f4-f2-6d-93-51-f1,16-09-27,06,17.5318,249.93,70.83,9.10,81.4195,4,11,8,2,368730858.295601,N/A
f4-f2-6d-93-51-f1,16-09-27,07,17.4971,256.925,69.79,8.72,73.704,4.3,9,8,2,491642144.654964,N/A
f4-f2-6d-93-51-f1,16-09-27,08,19.4062,253.299,71.08,8.99,71.5491,3.75591,10,8,2,368732658.754723,N/A
f4-f2-6d-93-51-f1,16-09-27,09,19.1625,251.786,71.74,8.97,71.7059,3.78571,10,9,2,491644545.273620,N/A
f4-f2-6d-93-51-f1,16-09-27,10,19.1625,245.382,71.08,9.09,72.8254,3.64122,11,8,2,368734459.215769,N/A
f4-f2-6d-93-51-f1,16-09-27,11,17.9123,248.637,69.98,8.64,74.4625,4.1129,9,8,2,491646945.884074,N/A
f4-f2-6d-93-51-f1,16-09-27,12,19.443,268.582,71.51,9.26,69.4293,3.86066,10,9,2,368736259.687509,N/A
f4-f2-6d-93-51-f1,16-09-27,13,18.8889,241.817,69.79,8.73,73.7049,3.78571,10,8,2,491649346.519308,N/A
f4-f2-6d-93-51-f1,16-09-27,14,19.434,259.75,71.02,9.04,71.1015,3.82258,9,8,2,368738060.154707,N/A
f4-f2-6d-93-51-f1,16-09-27,15,19.1625,252.798,71.61,8.97,71.6698,3.79839,9,9,2,491651747.279015,N/A
f4-f2-6d-93-51-f1,16-09-27,16,18.8889,252.772,70.89,9.10,65.5539,3.80315,11,8,2,368739860.721014,N/A
f4-f2-6d-93-51-f1,16-09-27,17,19.5,255.369,70.52,8.74,70.3967,3.90984,10,8,2,491654147.889010,N/A
f4-f2-6d-93-51-f1,16-09-27,18,16.4432,258.826,70.79,8.80,84.1514,4.5124,11,9,2,368741511.121146,N/A
f4-f2-6d-93-51-f1,16-09-27,19,16.5489,274.914,71.05,8.96,82.7397,4.7069,9,8,2,368742561.396723,N/A
f4-f2-6d-93-51-f1,16-09-27,20,19.4625,228.119,69.98,8.59,86.2111,3.5597,9,8,2,491657748.795303,N/A
f4-f2-6d-93-51-f1,16-09-27,21,17.8953,243.074,72.66,9.28,79.775,3.77206,11,9,2,368744361.867688,N/A
f4-f2-6d-93-51-f1,16-09-27,22,18.8182,228.872,70.14,8.56,86.5564,3.65414,10,8,2,491660149.420314,N/A
f4-f2-6d-93-51-f1,16-09-27,23,19.8153,253.844,71.22,9.09,81.4747,3.65625,9,8,2,368746162.328812,N/A
00-16-6c-ab-6b-88,16-09-28,00,6.15267,2259.89,274.50,164.04,19.5976,4.50575,8,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-09-28,01,5.86634,1958.64,274.20,166.39,24.6056,3.97697,8,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-09-28,02,5.75854,2015,261.88,171.23,22.3788,4.02295,13,11,2,64130233.169784,N/A
00-16-6c-ab-6b-88,16-09-28,03,5.37762,2112.59,254.31,176.00,18.2635,4.26421,14,9,2,43382328.190997,N/A
00-16-6c-ab-6b-88,16-09-28,04,5.28111,2098.11,252.43,173.07,23.6693,4.37838,13,9,2,31383037.751937,N/A
00-16-6c-ab-6b-88,16-09-28,05,5.58273,2516.3,248.13,175.51,18.0691,4.99597,12,9,2,28921669.228138,N/A
00-16-6c-ab-6b-88,16-09-28,06,7.21368,2705.43,271.16,167.22,22.7048,4.79452,11,9,2,491669587.849725,N/A
00-16-6c-ab-6b-88,16-09-28,07,6.85714,3557.68,268.52,166.70,23.899,6.48214,13,9,2,147501346.481428,N/A
00-16-6c-ab-6b-88,16-09-28,08,8.0805,3060.15,263.56,170.34,17.8238,4.84848,13,11,2,61459042.121751,N/A
00-16-6c-ab-6b-88,16-09-28,09,5.88834,2902.51,250.56,175.91,24.3595,5.5576,12,9,2,38816330.895704,N/A
00-16-6c-ab-6b-88,16-09-28,10,4.158,2705.12,201.34,220.12,21.1263,5.14433,14,11,2,6828815.216600,N/A
00-16-6c-ab-6b-88,16-09-28,11,2.48165,8452.69,269.96,674.89,138.896,6.84965,16,35,2,2721453.865424,N/A
00-16-6c-ab-6b-88,16-09-28,12,2.80129,3578.7,176.20,286.89,24.425,6.44948,25,27,4,3528783.716925,N/A
00-16-6c-ab-6b-88,16-09-28,13,5.40421,2060,265.31,166.29,18.2371,4.4069,11,12,2,98335658.425832,N/A
00-16-6c-ab-6b-88,16-09-28,14,5.7439,1889.62,277.44,159.99,18.9467,4.0396,7,6,N/A,N/A,N/A
00-16-6c-ab-6b-88,16-09-28,15,4.11683,2491.72,191.55,223.38,18.379,4.68634,14,10,4,5566197.672071,N/A
00-16-6c-ab-6b-88,16-09-28,16,3.34513,2922.39,170.36,256.93,10.1795,5.38854,13,9,2,3503671.781643,N/A
00-16-6c-ab-6b-88,16-09-28,17,5.77941,2330.89,258.93,166.35,16.7638,4.78346,13,9,2,40973582.012816,N/A
00-16-6c-ab-6b-88,16-09-28,18,6.62903,2390.74,263.16,163.89,15.9116,4.56148,14,11,2,64132735.158173,N/A
00-16-6c-ab-6b-88,16-09-28,19,7.4344,2848.74,265.96,165.88,24.801,4.94203,11,9,2,86768028.600311,N/A
00-16-6c-ab-6b-88,16-09-28,20,6.536,3569.92,262.35,168.82,18.0082,6.67857,11,9,2,81947785.074523,N/A
00-16-6c-ab-6b-88,16-09-28,21,7.96646,2793.43,261.91,170.15,18.9976,4.47945,13,10,2,81947987.581743,N/A
00-16-6c-ab-6b-88,16-09-28,22,5.33721,2032.76,264.74,168.88,20.311,4.34797,15,10,2,52680979.300192,N/A
00-16-6c-ab-6b-88,16-09-28,23,5.61871,1879.53,267.80,161.72,18.7439,4.03883,11,10,2,86768886.211419,N/A
00-24-e4-11-18-a8,16-09-28,00,1.47945,329.204,60.53,32.75,39.4919,6.73109,4,4,2,105356312.030805,N/A
00-24-e4-11-18-a8,16-09-28,01,2.0662,348.305,61.30,33.09,50.3956,6.22874,4,4,2,92186990.632173,N/A
00-24-e4-11-18-a8,16-09-28,02,1.84118,303.561,60.28,32.14,33.8854,5.85789,4,4,2,105356811.640201,N/A
00-24-e4-11-18-a8,16-09-28,03,1.79439,327.41,61.10,33.40,40.3093,6.13115,4,4,2,92187426.646438,N/A
00-24-e4-11-18-a8,16-09-28,04,1.96138,332.195,60.05,32.29,32.652,6.2235,4,5,2,113461725.897149,N/A
00-24-e4-11-18-a8,16-09-28,05,1.55513,324.764,60.83,32.99,39.721,6.47802,4,4,2,98333736.474911,N/A
00-24-e4-11-18-a8,16-09-28,06,2.01393,341.374,59.28,31.72,41.0917,6.44012,4,4,2,122917471.486329,N/A
00-24-e4-11-18-a8,16-09-28,07,1.60563,324.678,60.72,33.22,50.6431,6.35967,4,4,2,98334217.906958,N/A
00-24-e4-11-18-a8,16-09-28,08,2.0949,306.832,59.64,31.43,39.5067,5.74728,4,4,2,122918073.286474,N/A
00-24-e4-11-18-a8,16-09-28,09,1.93416,326.665,60.70,33.10,49.3171,6,4,4,2,98334699.348911,N/A
00-24-e4-11-18-a8,16-09-28,10,1.66537,341.036,61.67,34.12,33.0043,6.42618,4,5,2,81945783.395691,N/A
00-24-e4-11-18-a8,16-09-28,11,2.12696,408.817,66.03,38.54,36.9701,6.20414,4,4,2,47581540.115682,N/A
00-24-e4-11-18-a8,16-09-28,12,1.67969,365.965,65.97,37.96,67.7837,6.17742,4,4,2,61459644.459090,N/A
00-24-e4-11-18-a8,16-09-28,13,1.78324,345.541,63.79,36.06,46.7172,6.008,4,4,2,61459788.926674,N/A
00-24-e4-11-18-a8,16-09-28,14,2.05197,331.085,59.49,31.54,41.5374,6.23684,4,4,2,122919878.778222,N/A
00-24-e4-11-18-a8,16-09-28,15,1.45545,371.438,64.62,36.78,45.7455,6.80056,5,5,3,54631197.548290,N/A
00-24-e4-11-18-a8,16-09-28,16,2.04202,396.474,64.91,37.52,26.5223,6.28235,4,5,2,52680205.909402,N/A
00-24-e4-11-18-a8,16-09-28,17,1.60769,380.167,64.87,37.52,34.0306,6.59322,4,4,2,52680334.821291,N/A
00-24-e4-11-18-a8,16-09-28,18,1.92066,313.906,59.26,31.74,38.0306,6.03306,4,4,2,122921082.115706,N/A
00-24-e4-11-18-a8,16-09-28,19,1.97925,330.616,60.84,33.15,49.7421,6.02507,4,4,2,92191050.036964,N/A
00-24-e4-11-18-a8,16-09-28,20,1.6897,314.155,60.74,32.82,40.6676,6.12,4,4,2,105361448.772533,N/A
00-24-e4-11-18-a8,16-09-28,21,2.10085,347.82,61.08,32.80,48.1753,6.23077,4,4,2,98337587.793165,N/A
00-24-e4-11-18-a8,16-09-28,22,2.16069,350.684,64.01,32.70,78.1585,6.23284,5,5,2,98337828.487362,N/A
00-24-e4-11-18-a8,16-09-28,23,1.67532,308.564,60.87,32.91,50.1319,6.01567,4,4,2,98338069.253927,N/A
00-24-e4-1b-6f-96,16-09-28,11,0,N/A,203.66,1074.23,1.90033,N/A,6,5,2,1475024620.846212,N/A
00-24-e4-1b-6f-96,16-09-28,16,0,N/A,201.36,1115.29,1.93031,N/A,5,4,2,1475044584.189190,N/A
00-24-e4-20-28-c6,16-09-28,10,4.06542,737.67,149.89,76.04,78.309,4.12017,10,7,3,52679383.713727,N/A
00-24-e4-20-28-c6,16-09-28,11,4.29615,624.455,143.11,65.10,73.8029,3.9385,9,6,3,35119690.681281,N/A
00-24-e4-20-28-c6,16-09-28,12,4.23992,564.04,146.69,59.37,135.737,3.93103,4,4,2,122919233.009535,N/A
00-24-e4-20-28-c6,16-09-28,13,4.45021,469.34,130.01,49.03,28.9536,3.85027,4,4,2,210719015.911872,N/A
00-24-e4-20-28-c6,16-09-28,14,4.38889,447.29,129.77,49.10,32.9968,3.70229,4,4,2,210719498.431739,N/A
00-24-e4-20-28-c6,16-09-28,15,4.41942,593.784,149.55,61.31,88.808,3.91622,5,5,3,105360165.228076,N/A
00-24-e4-20-28-c6,16-09-28,16,4.1369,580.079,138.80,61.13,47.7822,3.98413,4,4,2,105360379.534467,N/A
00-24-e4-20-28-c6,16-09-28,17,4.29878,474.688,129.68,50.31,29.2757,3.93548,4,5,2,163894399.230743,N/A
00-24-e4-20-28-c6,16-09-28,18,4.17964,529.221,137.52,56.64,126.543,3.90625,4,4,2,113465624.275573,N/A
00-24-e4-20-28-c6,16-09-28,19,4.23992,475.037,128.23,50.69,30.6223,3.88743,4,4,2,147505678.530790,N/A
00-24-e4-20-28-c6,16-09-28,20,4.194,545.144,140.92,57.90,128.814,3.92913,4,4,2,122921697.787498,N/A
00-24-e4-20-28-c6,16-09-28,21,4.32857,467.508,129.03,49.35,21.3979,3.88095,4,4,2,210723383.910879,N/A
00-24-e4-20-28-c6,16-09-28,22,4.29268,511.066,132.20,52.01,35.7398,4.03846,4,4,2,122922257.701483,N/A
00-24-e4-20-28-c6,16-09-28,23,4.22289,561.487,145.61,59.05,106.454,3.94444,4,5,2,147507024.200297,N/A
00-62-6e-51-27-2e,16-09-28,11,3.09535,130763,87.22,5171.56,66.6944,12.3548,33,65534,2,34302975.969929,70.749059
00-62-6e-51-27-2e,16-09-28,12,6.0529,20874.5,513.15,924.13,373.58,7.43396,35,72,2,19932858.760169,60.696952
00-62-6e-51-27-2e,16-09-28,13,7.25862,1240.86,105.01,58.58,36.5235,6.19643,23,6,2,20486599.304913,59.990349
00-62-6e-51-27-2e,16-09-28,14,7.89091,1133.38,104.63,57.26,42.1654,5.45304,22,6,2,20486649.363662,60.009544
00-62-6e-51-27-2e,16-09-28,15,7.85455,1081.82,104.97,57.56,39.4486,5.19474,23,6,2,20486699.406782,60.000273
00-62-6e-51-27-2e,16-09-28,16,6.93333,1149.37,104.12,60.49,37.3832,5.72872,21,6,2,20486749.457199,59.993997
00-62-6e-51-27-2e,16-09-28,17,7.87273,1154.02,104.60,59.97,39.4829,5.30645,25,6,2,20486799.482908,60.002627
00-62-6e-51-27-2e,16-09-28,18,7.43023,1220.03,104.05,59.22,40.0882,5.91379,24,6,2,20486849.481280,59.976321
00-62-6e-51-27-2e,16-09-28,19,7.63314,1143.56,104.74,57.32,40.9407,5.61667,18,6,2,20486899.496288,60.000384
00-62-6e-51-27-2e,16-09-28,20,8.10185,1124.42,103.24,58.59,39.5682,5.20968,21,6,2,20486949.526311,59.998172
00-62-6e-51-27-2e,16-09-28,21,7.875,1140.52,103.71,58.27,35.3381,5.55682,21,6,2,20486999.550937,60.003737
00-62-6e-51-27-2e,16-09-28,22,7.66469,1119.87,104.72,59.51,34.4194,5.30526,23,6,2,20206405.079137,61.036082
00-62-6e-51-27-2e,16-09-28,23,6.62735,1035.58,102.21,57.05,38.9262,5.64796,22,7,2,17151990.506877,66.240404
08-21-ef-3b-fc-e3,16-09-28,00,158.182,259.938,80.34,1.20,184.32,3.9375,13,4,N/A,N/A,N/A
08-21-ef-3b-fc-e3,16-09-28,01,35.4545,10980.8,314.85,142.88,331.836,5.93182,53,10,2,42142627.037102,N/A
08-21-ef-3b-fc-e3,16-09-28,02,65.8776,929.323,151.87,8.60,273.503,4.64516,11,7,3,67045206.653231,N/A
08-21-ef-3b-fc-e3,16-09-28,03,65.9318,407.565,112.26,3.11,86.9469,5.6087,7,5,2,737499541.691614,N/A
08-21-ef-3b-fc-e3,16-09-28,04,64.102,404.926,112.28,3.65,85.4778,5.22222,8,6,2,368750686.659460,N/A
08-21-ef-3b-fc-e3,16-09-28,05,58.9474,516.688,119.51,4.74,84.2709,5.25,7,5,3,134091374.799744,N/A
08-21-ef-3b-fc-e3,16-09-28,06,117.12,867.647,126.68,4.98,446.458,4.23529,16,7,2,368752336.660290,N/A
08-21-ef-3b-fc-e3,16-09-28,07,46.4348,10400.2,267.43,103.73,442.841,6,48,10,2,73750539.775822,N/A
